StartDate,EndDate,printermodelid,devicename,ipaddress,Serialnumber,ModelName,Manufacturer,ManagementStatus,is_color,is_copier,is_scanner,is_fax,PPM_Black,PPM_Color,DateIntroduction,DateAdoption,DiscoveryDate,BLACK_ProdCodeOEM,BLACK_Yield,BLACK_ProdCostOEM,CYAN_ProdCodeOEM,CYAN_Yield,CYAN_ProdCostOEM,MAGENTA_ProdCodeOEM,MAGENTA_Yield,MAGENTA_ProdCostOEM,YELLOW_ProdCodeOEM,YELLOW_Yield,YELLOW_ProdCostOEM,DUTY_CYCLE,WattsPowerNormal,WattsPowerIdle,StartMeterLife,EndMeterLife,StartMeterBlack,EndMeterBlack,StartMeterColor,EndMeterColor,StartMeterPrintBlack,EndMeterPrintBlack,StartMeterPrintColor,EndMeterPrintColor,StartMeterCopyBlack,EndMeterCopyBlack,StartMeterCopyColor,EndMeterCopyColor,StartMeterScan,EndMeterScan,StartMeterFax,EndMeterFax,Start11x7,End11x7,TonerLevel_Black,TonerLevel_Cyan,TonerLevel_Magenta,TonerLevel_Yellow,Black Coverage,Cyan Coverage,Magenta Coverage,Yellow Coverage,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,2310,Minolta Di3010 6220,10.0.98.32,,Minolta Di30,Minolta,Unmanaged,False,True,False,False,,,11/14/1994 12:00:00 AM,,9/28/2011 11:03:28 AM,Black for Minolta Di30,7000,,,,,,,,,,,,1500,,317554,318986,317554,318986,,,12553,12680,,,305006,306306,,,,,,,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,20434,Oce im2830 0931,10.145.9.49,8010058,Oce Imagistics im2830,Oce Imagistics,Unmanaged,False,True,False,False,28,,5/22/2006 12:00:00 AM,,5/9/2012 1:16:50 PM,,,,,,,,,,,,,90000,1500,,512977,521852,512977,521852,,,131594,133910,,,231196,235134,,,,,126005,128271,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17144,RICOH Aficio 1515 0121,172.21.1.33,K2169400536,Ricoh Aficio 1515,Ricoh,Unmanaged,False,True,False,False,15,,6/1/2004 12:00:00 AM,,10/7/2011 2:18:04 PM,888260,7000,,,,,,,,,,,10000,1320,10,229807,231151,229807,231151,,,169085,170322,,,35691,35785,,,,,25036,25044,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17144,RICOH Aficio 1515 07E1,10.21.7.225,K2168903171,Ricoh Aficio 1515,Ricoh,Unmanaged,False,True,False,False,15,,6/1/2004 12:00:00 AM,,8/30/2013 12:57:49 AM,888260,7000,,,,,,,,,,,10000,1320,10,259521,261698,259521,261698,,,79142,79748,,,120348,121089,,,,,60049,60861,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,17144,RICOH Aficio 1515 A322,10.0.163.34,K2158801026,Ricoh Aficio 1515,Ricoh,Unmanaged,False,True,False,False,15,,6/1/2004 12:00:00 AM,,9/29/2011 12:38:29 PM,888260,7000,,,,,,,,,,,10000,1320,10,171896,173626,171896,173626,,,,,,,107387,108572,,,,,56616,57161,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,16333,RICOH Aficio 2022 A422,10.0.164.34,J8332203709,Ricoh Aficio 2022,Ricoh,Unmanaged,False,True,True,True,22,,11/3/2003 12:00:00 AM,,9/29/2011 12:38:11 PM,885288,11000,,,,,,,,,,,35000,1440,45,299794,301677,299794,301677,,,159416,160702,,,110285,110819,,,,,30094,30156,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,15880,RICOH Aficio 2045 2A26,10.0.42.38,J5936700671,Ricoh Aficio 2045,Ricoh,Unmanaged,False,True,True,True,35,,6/12/2003 12:00:00 AM,,9/29/2011 12:38:13 PM,888181,30000,,,,,,,,,,,80000,,,1394248,1395495,1394248,1395495,,,250174,250544,,,770804,771336,,,,,373271,373615,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,18669,RICOH Aficio AP610N 0147,10.0.191.38,Q3389301134,Ricoh Aficio AP610N,Ricoh,Unmanaged,False,False,False,False,35,,3/21/2005 12:00:00 AM,,2/1/2012 10:56:26 AM,480-0094,20000,,,,,,,,,,,200000,850,6,10393,10578,10393,10578,,,10393,10578,,,,,,,,,,,,,50%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,19981,RICOH Aficio CL3500N CEBA,10.0.206.177,Q4471201303,Ricoh Aficio CL3500N,Ricoh,Unmanaged,True,False,False,False,22,22,2/2/2006 12:00:00 AM,,10/3/2012 1:15:15 PM,402552,7000,,402553,6000,,402554,6000,,402555,6000,,50000,1200,10,15446,15524,975,991,14472,14533,975,991,14472,14533,,,,,,,,,,,OK,OK,OK,OK,5.00,5.00,5.00,5.00,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,5306,RICOH Aficio Color5560 9DBB,10.0.161.39,K6050700056,Ricoh Aficio 200,Ricoh,Unmanaged,False,True,False,True,20,,1/1/1996 12:00:00 AM,,9/29/2011 12:38:23 PM,885154,8000,,,,,,,,,,,20000,1200,95,,,,,,,,,,,,,,,,,,,,,OK,OK,OK,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,24966,RICOH Aficio MP 171 0031,10.1.45.10,V4499102492,Ricoh Aficio MP 171,Ricoh,Unmanaged,False,True,True,True,17,,4/20/2009 12:00:00 AM,,6/28/2013 4:12:45 PM,888261,7000,,,,,,,,,,,5000,900,,44926,49000,44926,49000,,,39876,43622,,,4825,5152,,,5820,7241,,,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,24966,RICOH Aficio MP 171 08CD,10.21.8.205,V4498902518,Ricoh Aficio MP 171,Ricoh,Unmanaged,False,True,True,True,17,,4/20/2009 12:00:00 AM,,9/1/2013 5:04:32 AM,888261,7000,,,,,,,,,,,5000,900,,99909,102305,99909,102305,,,83496,85620,,,6702,6839,,,11994,12790,9719,9846,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,24966,RICOH Aficio MP 171 09CD,10.21.9.209,V4498902469,Ricoh Aficio MP 171,Ricoh,Unmanaged,False,True,True,True,17,,4/20/2009 12:00:00 AM,,8/30/2013 12:57:30 AM,888261,7000,,,,,,,,,,,5000,900,,298431,304657,298431,304657,,,166205,169480,,,43767,44806,,,145591,147852,88462,90371,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1000418,RICOH Aficio MP 201 2914,10.0.41.20,W3019103311,Ricoh Aficio MP 201F,Ricoh,Unmanaged,False,True,False,True,21,,2/1/2011 12:00:00 AM,,12/20/2012 7:53:57 PM,888261,7000,,,,,,,,,,,,410,85,61485,63960,61485,63960,,,33466,34775,,,23156,23971,,,31536,33092,4899,5214,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1000418,RICOH Aficio MP 201 5A24,10.0.90.36,W3028805170,Ricoh Aficio MP 201F,Ricoh,Unmanaged,False,True,False,True,21,,2/1/2011 12:00:00 AM,,5/29/2012 4:42:16 PM,888261,7000,,,,,,,,,,,,410,85,69873,73144,69873,73144,,,43385,45446,,,26488,27698,,,,,,,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,22667,RICOH Aficio MP 2500 0182,172.20.1.130,M4402209595,Ricoh Aficio MP 2500,Ricoh,Unmanaged,False,True,False,False,25,,9/24/2007 12:00:00 AM,,9/26/2013 5:54:41 PM,Black for Ricoh Aficio MP 2500,10500,,,,,,,,,,,30000,1450,,67034,68575,67034,68575,,,24831,26058,,,38907,39200,,,,,3298,3317,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001111,RICOH Aficio MP 2550 08D0,10.21.8.208,M6595301654,Ricoh Aficio MP 2550,Ricoh,Unmanaged,False,True,True,False,25,,,,8/30/2013 12:57:30 AM,888169,11000,,,,,,,,,,,,1400,,309141,316272,309141,316272,,,140561,147209,,,158626,159084,,,35442,35487,9957,9979,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001111,RICOH Aficio MP 2550 A41D,10.0.164.29,M6585701632,Ricoh Aficio MP 2550,Ricoh,Unmanaged,False,True,True,False,25,,,,10/4/2012 1:41:52 PM,888169,11000,,,,,,,,,,,,1400,,117737,124424,117737,124424,,,71547,75979,,,24245,24959,,,5346,5625,21958,23486,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001111,RICOH Aficio MP 2550 A628,10.0.166.40,M6585800159,Ricoh Aficio MP 2550,Ricoh,Unmanaged,False,True,True,False,25,,,,7/31/2013 7:42:53 PM,888169,11000,,,,,,,,,,,,1400,,68481,71912,68481,71912,,,,,,,,,,,293,324,,,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001559,RICOH Aficio MP 2852 0193,172.20.1.126,W423L301333,Ricoh Aficio MP 2852,Ricoh,Unmanaged,False,True,True,True,28,,12/27/2011 12:00:00 AM,,6/3/2013 12:14:53 PM,841337,11000,,,,,,,,,,,100000,1600,,9766,10335,9766,10335,,,5571,5842,,,1794,1875,,,5117,5318,2422,2618,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001559,RICOH Aficio MP 2852 049A,172.20.4.154,W423L301331,Ricoh Aficio MP 2852,Ricoh,Unmanaged,False,True,True,True,28,,12/27/2011 12:00:00 AM,,8/30/2013 12:57:24 AM,841337,11000,,,,,,,,,,,100000,1600,,10835,12784,10835,12784,,,7902,9370,,,2394,2826,,,287,315,560,588,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001559,RICOH Aficio MP 2852 053C,172.20.5.60,W423L301320,Ricoh Aficio MP 2852,Ricoh,Unmanaged,False,True,True,True,28,,12/27/2011 12:00:00 AM,,8/30/2013 12:57:38 AM,841337,11000,,,,,,,,,,,100000,1600,,31778,35427,31778,35427,,,22086,24424,,,2061,2328,,,13653,15447,7638,8675,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001559,RICOH Aficio MP 2852 0593,172.20.5.147,W423L800917,Ricoh Aficio MP 2852,Ricoh,Unmanaged,False,True,True,True,28,,12/27/2011 12:00:00 AM,,9/30/2013 9:27:21 AM,841337,11000,,,,,,,,,,,100000,1600,,6016,9217,6016,9217,,,4289,6528,,,335,479,,,3061,4872,1400,2210,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001559,RICOH Aficio MP 2852 6B27,10.0.107.39,W423L600441,Ricoh Aficio MP 2852,Ricoh,Unmanaged,False,True,True,True,28,,12/27/2011 12:00:00 AM,,7/22/2013 10:45:09 AM,841337,11000,,,,,,,,,,,100000,1600,,24326,28772,24326,28772,,,9990,11669,,,8308,9707,,,2968,3392,,,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001559,RICOH Aficio MP 2852 CEB0,10.0.206.176,W422LA00493,Ricoh Aficio MP 2852,Ricoh,Unmanaged,False,True,True,True,28,,12/27/2011 12:00:00 AM,,10/22/2012 8:42:40 PM,841337,11000,,,,,,,,,,,100000,1600,,27277,29305,27277,29305,,,16820,18477,,,10457,10828,,,,,,,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001745,RICOH Aficio MP 301 1F28,10.0.31.40,W912PA03644,Ricoh Aficio MP 301SP,Ricoh,Unmanaged,False,True,True,False,30,,5/1/2012 12:00:00 AM,,9/13/2013 11:20:44 PM,Black Toner for Ricoh Aficio M,8000,,,,,,,,,,,,1100,3,14333,15191,14333,15191,,,,,,,9265,9571,,,1622,1805,5072,5610,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001745,RICOH Aficio MP 301 6B9D,10.0.107.157,W913P502263,Ricoh Aficio MP 301SP,Ricoh,Unmanaged,False,True,True,False,30,,5/1/2012 12:00:00 AM,,7/22/2013 10:45:22 AM,Black Toner for Ricoh Aficio M,8000,,,,,,,,,,,,1100,3,9373,11591,9373,11591,,,3779,4786,,,907,1075,,,1044,1213,4689,5730,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001115,RICOH Aficio MP 3350 8020,10.0.128.32,M6394901023,Ricoh Aficio MP 3350,Ricoh,Unmanaged,False,True,True,False,25,,,,9/29/2011 12:38:24 PM,888169,11000,,,,,,,,,,,,1400,,653892,661471,653892,661471,,,,,,,,,,,105809,107392,,,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001560,RICOH Aficio MP 3352 0293,10.0.2.147,W433L800823,Ricoh Aficio MP 3352,Ricoh,Unmanaged,False,True,True,True,33,,12/27/2011 12:00:00 AM,,9/19/2013 5:47:08 PM,841337,11000,,,,,,,,,,,100000,1600,,3907,5082,3907,5082,,,,,,,3903,5078,,,,,,,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001560,RICOH Aficio MP 3352 501E,10.0.80.30,W433L700591,Ricoh Aficio MP 3352,Ricoh,Unmanaged,False,True,True,True,33,,12/27/2011 12:00:00 AM,,9/25/2013 10:33:22 PM,841337,11000,,,,,,,,,,,100000,1600,,7798,10864,7798,10864,,,3728,5522,,,3917,5189,,,,,,,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001560,RICOH Aficio MP 3352 5626,10.0.86.38,W432LB00569,Ricoh Aficio MP 3352,Ricoh,Unmanaged,False,True,True,True,33,,12/27/2011 12:00:00 AM,,2/6/2013 7:26:09 PM,841337,11000,,,,,,,,,,,100000,1600,,10839,12333,10839,12333,,,,,,,6579,7509,,,3873,4385,4259,4822,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001560,RICOH Aficio MP 3352 6EB6,10.0.110.34,W432LB00773,Ricoh Aficio MP 3352,Ricoh,Unmanaged,False,True,True,True,33,,12/27/2011 12:00:00 AM,,12/27/2012 8:26:09 AM,841337,11000,,,,,,,,,,,100000,1600,,44087,48800,44087,48800,,,5730,6735,,,21441,23829,,,8603,9553,16933,18236,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001560,RICOH Aficio MP 3352 9A27,10.0.154.39,W432LA00268,Ricoh Aficio MP 3352,Ricoh,Unmanaged,False,True,True,True,33,,12/27/2011 12:00:00 AM,,11/21/2012 11:06:39 AM,841337,11000,,,,,,,,,,,100000,1600,,52537,57043,52537,57043,,,4853,6534,,,25012,26469,,,10344,11304,22694,24040,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001560,RICOH Aficio MP 3352 9A98,172.20.8.51,W432L900102,Ricoh Aficio MP 3352,Ricoh,Unmanaged,False,True,True,True,33,,12/27/2011 12:00:00 AM,,8/30/2013 12:57:46 AM,841337,11000,,,,,,,,,,,100000,1600,,132947,133804,132947,133804,,,45550,45553,,,45291,46095,,,60703,60841,42109,42156,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001560,RICOH Aficio MP 3352 E59D,172.20.5.55,W433L301013,Ricoh Aficio MP 3352,Ricoh,Unmanaged,False,True,True,True,33,,12/27/2011 12:00:00 AM,,5/9/2013 11:07:17 AM,841337,11000,,,,,,,,,,,100000,1600,,21468,26313,21468,26313,,,8884,11529,,,8795,9945,,,7691,9864,3803,4839,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001560,RICOH Aficio MP 3352 F496,10.0.244.33,W433L800817,Ricoh Aficio MP 3352,Ricoh,Unmanaged,False,True,True,True,33,,12/27/2011 12:00:00 AM,,9/20/2013 10:42:04 PM,841337,11000,,,,,,,,,,,100000,1600,,6402,8712,6402,8712,,,1146,1592,,,5259,7120,,,955,1255,,,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,21584,RICOH Aficio MP 3500 0A20,10.0.10.32,M2775901321,Ricoh Aficio MP 3500,Ricoh,Unmanaged,False,True,False,False,35,,1/9/2007 12:00:00 AM,,2/15/2012 11:08:54 AM,840041,30000,,,,,,,,,,,200000,1440,45,324150,328117,324150,328117,,,146258,148541,,,165449,166842,,,,,11928,12219,,,OK,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001094,RICOH Aficio MP 4000 08CA,10.21.8.202,M5595100499,Ricoh Aficio MP 4000,Ricoh,Unmanaged,False,True,True,False,40,,2/4/2008 12:00:00 AM,,8/30/2013 12:57:30 AM,480-0397,30000,,,,,,,,,,,200000,1500,100,235055,241734,235055,241734,,,78953,81507,,,151296,155283,,,22116,22763,4806,4944,,,70%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001094,RICOH Aficio MP 4000 09CB,10.21.9.203,M5585701566,Ricoh Aficio MP 4000,Ricoh,Unmanaged,False,True,True,False,40,,2/4/2008 12:00:00 AM,,8/30/2013 12:57:30 AM,480-0397,30000,,,,,,,,,,,200000,1500,100,376186,381449,376186,381449,,,,,,,,,,,94467,100999,17540,18139,,,30%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1000059,RICOH Aficio MP 4001 0F24,10.0.15.36,V7915201136,Ricoh Aficio MP 4001,Ricoh,Unmanaged,False,True,True,True,40,,,,9/29/2011 12:38:29 PM,840041,30000,,,,,,,,,,,30000,1320,120,86918,91145,86918,91145,,,16862,17864,,,58063,61021,,,5670,6028,11994,12260,,,20%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1000059,RICOH Aficio MP 4001 5A2E,10.0.90.46,V7915200063,Ricoh Aficio MP 4001,Ricoh,Unmanaged,False,True,True,True,40,,,,9/28/2011 11:03:28 AM,840041,30000,,,,,,,,,,,30000,1320,120,450964,462990,450964,462990,,,165256,169038,,,103086,105799,,,144923,148979,182691,188153,,,80%,,,,3.03,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1000059,RICOH Aficio MP 4001 5A30,10.0.90.48,V7915102488,Ricoh Aficio MP 4001,Ricoh,Unmanaged,False,True,True,True,40,,,,9/28/2011 11:03:30 AM,840041,30000,,,,,,,,,,,30000,1320,120,724956,748206,724956,748206,,,599354,618291,,,88050,91345,,,35829,36830,37552,38570,,,50%,,,,2.22,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1000059,RICOH Aficio MP 4001 5A33,10.0.90.53,V7915102590,Ricoh Aficio MP 4001,Ricoh,Unmanaged,False,True,True,True,40,,,,9/28/2011 11:03:29 AM,840041,30000,,,,,,,,,,,30000,1320,120,762465,777697,762465,777697,,,535733,544959,,,68603,70422,,,45187,46152,158159,162316,,,20%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001832,RICOH Aficio MP 4002 0920,10.145.9.32,W522LB00989,Ricoh Aficio MP 4002,Ricoh,Unmanaged,False,True,True,False,40,,5/1/2012 12:00:00 AM,,9/10/2013 6:21:54 PM,480-0397,30000,,,,,,,,,,,200000,1550,3,25646,27320,25646,27320,,,2323,3194,,,23325,24126,,,,,,,,,20%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001832,RICOH Aficio MP 4002 0F26,10.0.15.38,W523L701267,Ricoh Aficio MP 4002,Ricoh,Unmanaged,False,True,True,False,40,,5/1/2012 12:00:00 AM,,9/17/2013 10:25:48 PM,480-0397,30000,,,,,,,,,,,200000,1550,3,,,,,,,,,,,,,,,,,,,,,80%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001832,RICOH Aficio MP 4002 1B27,10.0.27.159,W523L801065,Ricoh Aficio MP 4002,Ricoh,Unmanaged,False,True,True,False,40,,5/1/2012 12:00:00 AM,,10/3/2013 2:10:38 PM,480-0397,30000,,,,,,,,,,,200000,1550,3,7495,9998,7495,9998,,,,,,,7491,9994,,,,,,,,,80%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001832,RICOH Aficio MP 4002 2125,10.0.33.37,W523L801391,Ricoh Aficio MP 4002,Ricoh,Unmanaged,False,True,True,False,40,,5/1/2012 12:00:00 AM,,9/20/2013 8:14:49 AM,480-0397,30000,,,,,,,,,,,200000,1550,3,11072,15596,11072,15596,,,5243,7279,,,6009,8317,,,,,,,,,70%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001832,RICOH Aficio MP 4002 2621,10.0.38.33,W523L800769,Ricoh Aficio MP 4002,Ricoh,Unmanaged,False,True,True,False,40,,5/1/2012 12:00:00 AM,,10/11/2013 1:54:29 PM,480-0397,30000,,,,,,,,,,,200000,1550,3,29587,46683,29587,46683,,,7678,14113,,,8680,12026,,,3565,5402,13023,20308,,,90%,,,,2.09,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001832,RICOH Aficio MP 4002 4B23,10.0.75.35,W523L801152,Ricoh Aficio MP 4002,Ricoh,Unmanaged,False,True,True,False,40,,5/1/2012 12:00:00 AM,,9/10/2013 6:21:17 PM,480-0397,30000,,,,,,,,,,,200000,1550,3,13265,16799,13265,16799,,,2593,3401,,,6278,7588,,,7538,9711,4397,5810,,,70%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001832,RICOH Aficio MP 4002 951E,10.0.149.30,W522LC00106,Ricoh Aficio MP 4002,Ricoh,Unmanaged,False,True,True,False,40,,5/1/2012 12:00:00 AM,,2/13/2013 12:45:09 PM,480-0397,30000,,,,,,,,,,,200000,1550,3,116887,129252,116887,129252,,,8351,10359,,,108534,118888,,,10129,10371,,,,,90%,,,,1.55,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001832,RICOH Aficio MP 4002 AB1F,10.0.171.31,W523LA00666,Ricoh Aficio MP 4002,Ricoh,Unmanaged,False,True,True,False,40,,5/1/2012 12:00:00 AM,,11/1/2013 1:48:03 PM,480-0397,30000,,,,,,,,,,,200000,1550,3,1146,2265,1146,2265,,,176,528,,,794,1425,,,129,197,176,311,,,100%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001832,RICOH Aficio MP 4002 BD1E,10.0.189.30,W522LA01067,Ricoh Aficio MP 4002,Ricoh,Unmanaged,False,True,True,False,40,,5/1/2012 12:00:00 AM,,12/21/2012 2:26:50 PM,480-0397,30000,,,,,,,,,,,200000,1550,3,15083,16348,15083,16348,,,3563,3963,,,5505,5745,,,1581,1769,6021,6640,,,60%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001832,RICOH Aficio MP 4002 CF25,10.0.207.37,W522LA00154,Ricoh Aficio MP 4002,Ricoh,Unmanaged,False,True,True,False,40,,5/1/2012 12:00:00 AM,,10/23/2012 3:11:25 PM,480-0397,30000,,,,,,,,,,,200000,1550,3,51176,54664,51176,54664,,,20645,22639,,,30543,32025,,,,,,,,,20%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001098,RICOH Aficio MP 5000 08C9,10.21.8.201,M5785301407,Ricoh Aficio MP 5000,Ricoh,Unmanaged,False,True,True,False,50,,2/4/2008 12:00:00 AM,,8/30/2013 12:57:28 AM,480-0397,30000,,,,,,,,,,,200000,1500,105,264940,273424,264940,273424,,,,,,,,,,,40535,42801,22648,23307,,,60%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001098,RICOH Aficio MP 5000 8126,10.0.129.38,M5795200563,Ricoh Aficio MP 5000,Ricoh,Unmanaged,False,True,True,False,50,,2/4/2008 12:00:00 AM,,2/25/2013 6:57:34 PM,480-0397,30000,,,,,,,,,,,200000,1500,105,258910,259705,258910,259705,,,,,,,,,,,130,176,,,,,70%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001098,RICOH Aficio MP 5000 A528,10.0.165.40,M5796000813,Ricoh Aficio MP 5000,Ricoh,Unmanaged,False,True,True,False,50,,2/4/2008 12:00:00 AM,,5/1/2013 3:21:01 PM,480-0397,30000,,,,,,,,,,,200000,1500,105,193758,201051,193758,201051,,,,,,,118559,121821,,,29130,29351,59693,63716,,,20%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1000060,RICOH Aficio MP 5001 09CA,10.21.9.202,V8096000243,Ricoh Aficio MP 5001,Ricoh,Unmanaged,False,True,True,True,50,,1/1/2010 12:00:00 AM,,8/30/2013 12:57:30 AM,840041,30000,,,,,,,,,,,200000,1320,120,317896,324847,317896,324847,,,159304,162857,,,152549,155604,,,35986,36900,6074,6385,,,60%,,,,2.74,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1000060,RICOH Aficio MP 5001 5D1E,10.0.93.30,V8005700762,Ricoh Aficio MP 5001,Ricoh,Unmanaged,False,True,True,True,50,,1/1/2010 12:00:00 AM,,9/29/2011 12:38:12 PM,840041,30000,,,,,,,,,,,200000,1320,120,45967,47648,45967,47648,,,24342,25250,,,14028,14561,,,3014,3130,7609,7837,,,20%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1000060,RICOH Aficio MP 5001 B520,10.0.181.32,V8006000037,Ricoh Aficio MP 5001,Ricoh,Unmanaged,False,True,True,True,50,,1/1/2010 12:00:00 AM,,9/29/2011 12:38:15 PM,840041,30000,,,,,,,,,,,200000,1320,120,229482,236697,229482,236697,,,101478,106531,,,68145,69821,,,135355,139728,59944,60334,,,20%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1000060,RICOH Aficio MP 5001 B81E,10.0.184.30,V8015001268,Ricoh Aficio MP 5001,Ricoh,Unmanaged,False,True,True,True,50,,1/1/2010 12:00:00 AM,,9/29/2011 12:38:09 PM,840041,30000,,,,,,,,,,,200000,1320,120,,,,,,,,,,,,,,,,,,,,,20%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001835,RICOH Aficio MP 5002 0133,172.20.1.51,W533L100676,Ricoh Aficio MP 5002,Ricoh,Unmanaged,False,True,True,False,50,,3/1/2012 12:00:00 AM,,6/3/2013 12:14:46 PM,480-0397,30000,,,,,,,,,,,200000,1550,3,18002,22044,18002,22044,,,4390,6479,,,6936,8168,,,12865,15615,6681,7397,,,40%,,,,5.00,,,,
12/1/2013 12:00:00 AM,1/1/2014 12:00:00 AM,1001835,RICOH Aficio MP 5002 0137,172.20.1.55,W533L100679,Ricoh Aficio MP 5002,Ricoh,Unmanaged,False,True,True,False,50,,3/1/2012 12:00:00 AM,,6/3/2013 2:52:06 PM,480-0397,30000,,,,,,,,,,,200000,1550,3,31612,33313,31612,33313,,,10594,11146,,,18154,19166,,,25332,29001,2869,3001,,,20%,,,,5.00,,,,
